"cluster_size","cluster_id"
"1",522318
"1",522319
"3",522320
"1",522323
"1",522324
"1",522326
"2",522327
"1",522329
"1",522330
"2",522331
"4",522333
"3",522337
"2",522338
"1",522342
"1",522343
"2",522344
"4",522346
"5",522350
"1",522355
"1",522356
"3",522357
"1",522360
"1",522361
"1",522362
"1",522363
"1",522364
"1",522365
"1",522366
"1",522367
"1",522368
"5",522369
"1",522370
"2",522371
"1",522373
"1",522378
"1",522379
"1",522380
"1",522381
"5",522382
"1",522387
"1",522388
"1",522389
"1",522390
"1",522391
"1",522392
"1",522393
"1",522394
"1",522395
"1",522396
"1",522397
"1",522398
"1",522399
"1",522400
"1",522401
"1",522402
"1",522403
"1",522404
"1",522405
"1",522406
"1",522407
"1",522408
"3",522409
"1",522412
"2",522413
"1",522415
"1",522416
"1",522417
"1",522418
"1",522419
"1",522420
"1",522421
"2",522422
"1",522424
"1",522425
"1",522426
"3",522427
"1",522430
"1",522431
"1",522432
"1",522433
"2",522434
"1",522436
"1",522437
"1",522438
"1",522439
"3",522440
"2",522443
"2",522444
"1",522445
"3",522446
"1",522448
"1",522451
"2",522452
"1",522454
"1",522456
"5",522457
"5",522462
"2",522467
"2",522469
"1",522471
"1",522472
"1",522473
"10",522474
"1",522479
"1",522485
"1",522486
"1",522487
"1",522488
"1",522489
"3",522490
"7",522493
"4",522494
"1",522501
"1",522502
"1",522503
"8",522504
"1",522505
"1",522506
"1",522508
"3",522509
"1",522512
"1",522513
"2",522514
"5",522516
"4",522527
"1",522531
"1",522535
"1",522536
"1",522537
"2",522538
"1",522540
"1",522541
"1",522542
"1",522543
"4",522544
"8",522548
"1",522556
"9",522557
"2",522566
"3",522568
"7",522570
"1",522577
"3",522579
"1",522582
"1",522583
"2",522584
"1",522586
"1",522587
"1",522588
"4",522589
"4",522591
"1",522597
"2",522598
"5",522600
"1",522605
"1",522606
"1",522607
"1",522608
"2",522609
"1",522611
"1",522612
"17",522613
"1",522626
"1",522631
"5",522632
"3",522637
"2",522639
"1",522641
"1",522643
"2",522644
"9",522646
"11",522647
"1",522666
"1",522667
"1",522668
"1",522669
"1",522670
"1",522671
"9",522672
"1",522674
"1",522675
"11",522676
"1",522687
"1",522688
"1",522689
"3",522690
"1",522691
"1",522692
"2",522700
"1",522702
"4",522703
"1",522707
"2",522708
"1",522709
"2",522711
"2",522713
"1",522715
"2",522716
"1",522718
"1",522719
"1",522720
"1",522721
"5",522722
"1",522727
"2",522728
"1",522730
"2",522731
"1",522733
"3",522734
"3",522737
"1",522740
"1",522741
"1",522742
"2",522743
"1",522744
"1",522745
"1",522747
"1",522748
"4",522749
"4",522753
"3",522757
"1",522758
"1",522759
"1",522760
"2",522763
"1",522765
"1",522766
"14",522767
"4",522781
"1",522782
"1",522786
"1",522787
"1",522788
"1",522789
"5",522790
"1",522795
"1",522796
"1",522797
"7",522798
"1",522805
"1",522806
"2",522807
"1",522808
"2",522809
"3",522811
"1",522814
"3",522815
"4",522818
"1",522821
"1",522822
"1",522824
"1",522825
"8",522826
"1",522827
"5",522828
"1",522830
"2",522839
"1",522842
"1",522843
"2",522844
"2",522846
"69",522848
"1",522916
"1",522918
"1",522919
"1",522920
"1",522921
"1",522922
"2",522923
"1",522925
"1",522926
"1",522927
"8",522928
"1",522929
"1",522930
"2",522931
"2",522940
"2",522942
"1",522944
"1",522945
"9",522946
"3",522955
"1",522958
"1",522959
"1",522960
"1",522961
"1",522963
"1",522964
"1",522966
"1",522967
"1",522968
"12",522969
"1",522981
"1",522982
"5",522983
"1",522988
"1",522989
"1",522990
"1",522991
"1",522992
"1",522993
"1",522994
"3",522995
"2",522998
"1",523000
"9",523001
"2",523010
"2",523012
"1",523014
"1",523015
"3",523016
"1",523019
"3",523020
"1",523023
"1",523024
"1",523025
"1",523026
"1",523027
"1",523028
"1",523029
"2",523030
"1",523032
"1",523033
"2",523034
"1",523036
"1",523037
"1",523038
"2",523039
"1",523041
"1",523042
"1",523043
"1",523044
"1",523045
"10",523046
"1",523047
"1",523048
"1",523049
"2",523050
"1",523052
"3",523053
"1",523063
"1",523066
"1",523067
"1",523068
"1",523069
"1",523070
"4",523071
"6",523075
"1",523081
"1",523082
"2",523083
"1",523085
"10",523086
"1",523091
"1",523092
"1",523098
"1",523099
"2",523100
"1",523102
"1",523103
"1",523104
"1",523105
"2",523106
"13",523108
"3",523119
"1",523122
"1",523123
"1",523124
"5",523127
"2",523128
"1",523130
"1",523135
"2",523136
"4",523138
"5",523141
"1",523147
"1",523148
"7",523149
"1",523156
"1",523158
"1",523159
"1",523160
"10",523161
"7",523171
"1",523172
"2",523173
"1",523181
"1",523182
"1",523183
"1",523184
"1",523185
"1",523186
"2",523187
"1",523189
"2",523190
"1",523192
"1",523193
"1",523194
"1",523195
"1",523196
"2",523197
"1",523199
"1",523200
"1",523201
"1",523202
"5",523203
"1",523206
"3",523209
"1",523212
"1",523213
"1",523214
"10",523215
"1",523223
"2",523226
"2",523228
"1",523231
"1",523232
"1",523233
"1",523234
"1",523235
"1",523236
"1",523237
"2",523238
"1",523240
"3",523241
"1",523244
"5",523245
"1",523246
"37",523247
"2",523284
"3",523286
"2",523289
"2",523291
"1",523293
"1",523295
"1",523296
"4",523297
"1",523301
"2",523302
"2",523304
"2",523306
"2",523308
"1",523310
"1",523311
"2",523312
"1",523314
"4",523315
"1",523319
"4",523320
"1",523324
"1",523325
"1",523326
"3",523327
"2",523330
"2",523331
"3",523334
"1",523337
"1",523338
"1",523339
"1",523340
"1",523341
"1",523342
"1",523343
"1",523344
"1",523345
"1",523346
"1",523347
"2",523348
"1",523350
"1",523351
"1",523352
"6",523353
"4",523359
"1",523363
"1",523364
"1",523365
"1",523366
"1",523367
"1",523368
"1",523369
"1",523370
"1",523371
"2",523372
"2",523374
"1",523376
"5",523377
"1",523378
"1",523379
"4",523380
"3",523384
"1",523390
"1",523392
"1",523393
"1",523394
"1",523395
"1",523396
"1",523397
"1",523398
"1",523399
"1",523400
"1",523401
"2",523402
"1",523404
"1",523405
"1",523406
"1",523407
"1",523408
"1",523409
"1",523410
"3",523411
"5",523412
"1",523419
"1",523420
"1",523421
"1",523422
"1",523423
"1",523424
"1",523425
"5",523426
"1",523431
"1",523432
"1",523433
"1",523434
"4",523435
"1",523439
"1",523440
"5",523441
"2",523446
"1",523448
"1",523449
"1",523450
"1",523451
"2",523452
"1",523454
"1",523457
"1",523458
"9",523459
"1",523460
"1",523461
"1",523462
"1",523463
"4",523472
"1",523473
"1",523477
"1",523478
"2",523479
"1",523481
"1",523482
"3",523483
"1",523486
"1",523487
"1",523488
"3",523489
"1",523492
"1",523493
"2",523494
"1",523496
"1",523497
"1",523498
"2",523499
"2",523500
"10",523502
"4",523504
"1",523516
"1",523517
"1",523518
"1",523519
"2",523520
"1",523522
"1",523523
"1",523524
"2",523525
"6",523527
"7",523533
"1",523540
"2",523541
"2",523543
"1",523545
"3",523546
"1",523549
"4",523550
"17",523554
"2",523566
"1",523568
"1",523574
"1",523575
"2",523576
"1",523578
"3",523579
"1",523582
"1",523583
"1",523584
"2",523585
"1",523587
"1",523588
"1",523589
"3",523590
"1",523593
"2",523594
"3",523596
"1",523599
"12",523600
"1",523609
"3",523610
"1",523616
"1",523617
"1",523618
"1",523619
"1",523620
"1",523621
"2",523622
"1",523624
"1",523625
"2",523626
"1",523628
"1",523629
"1",523630
"1",523631
"1",523632
"1",523633
"1",523634
"32",523635
"12",523636
"58",523639
"1",523732
"1",523733
"1",523734
"1",523738
"2",523742
"1",523744
"2",523745
"1",523747
"2",523748
"1",523750
"1",523751
"1",523752
"13",523753
"1",523766
"2",523767
"5",523769
"1",523774
"1",523775
"1",523776
"2",523777
"2",523779
"1",523781
"3",523782
"1",523785
"1",523786
"1",523787
"1",523788
"1",523789
"1",523790
"1",523791
"1",523792
"1",523793
"1",523794
"1",523795
"1",523796
"8",523797
"1",523805
"1",523806
"1",523807
"1",523808
"1",523809
"1",523810
"2",523811
"5",523813
"1",523818
"2",523819
"1",523821
"1",523822
"3",523823
"1",523826
"1",523827
"1",523828
"4",523829
"1",523833
"1",523834
"1",523835
"1",523836
"2",523837
"1",523839
"1",523840
"2",523841
"1",523843
"2",523844
"1",523846
"1",523847
"1",523848
"1",523849
"1",523850
"3",523851
"1",523854
"1",523855
"1",523856
"5",523857
"1",523862
"1",523863
"1",523864
"1",523865
"1",523866
"1",523867
"1",523868
"1",523869
"8",523870
"1",523878
"1",523879
"1",523880
"1",523881
"1",523882
"1",523883
"1",523884
"1",523885
"1",523886
"1",523887
"1",523888
"4",523889
"4",523893
"2",523897
"1",523899
"1",523900
"1",523901
"2",523902
"1",523904
"1",523905
"1",523906
"1",523907
"1",523908
"1",523909
"1",523910
"1",523911
"1",523912
"2",523913
"1",523915
"1",523916
"2",523917
"1",523919
"1",523920
"2",523921
"1",523923
"1",523924
"5",523925
"2",523926
"1",523928
"1",523933
"1",523934
"3",523935
"1",523938
"1",523939
"1",523940
"1",523941
"2",523942
"1",523944
"1",523945
"1",523946
"3",523947
"1",523950
"1",523951
"1",523952
"1",523953
"1",523954
"2",523955
"2",523956
"1",523959
"1",523960
"1",523961
"1",523962
"2",523963
"3",523965
"2",523968
"1",523970
"1",523971
"1",523972
"1",523973
"2",523974
"2",523976
"1",523978
"4",523979
"1",523983
"1",523984
"1",523985
"1",523986
"2",523987
"1",523989
"1",523990
"1",523991
"1",523992
"2",523993
"2",523995
"1",523997
"3",523998
"1",524001
"4",524002
"2",524006
"1",524008
"1",524009
"1",524010
"1",524011
"1",524012
"2",524013
"1",524015
"1",524016
"1",524017
"1",524018
"1",524019
"1",524020
"1",524021
"1",524022
"1",524023
"1",524024
"1",524025
"1",524026
"1",524027
"1",524028
"2",524029
"2",524031
"1",524033
"5",524034
"2",524039
"1",524041
"2",524042
"10",524044
"1",524054
"1",524055
"1",524056
"1",524057
"1",524058
"1",524059
"1",524060
"1",524061
"1",524062
"1",524063
"1",524064
"1",524065
"1",524066
"2",524067
"1",524068
"2",524069
"1",524071
"4",524073
"1",524077
"1",524078
"1",524079
"2",524080
"1",524082
"2",524083
"1",524084
"2",524085
"1",524087
"5",524088
"1",524093
"1",524094
"1",524095
"2",524097
"1",524099
"1",524101
"1",524102
"4",524104
"4",524108
"1",524112
"1",524113
"1",524114
"3",524115
"1",524118
"1",524119
"1",524120
"1",524121
"1",524122
"1",524123
"1",524124
"1",524125
"1",524126
"2",524127
"1",524129
"1",524130
"1",524131
"1",524132
"1",524133
"1",524134
"1",524135
"2",524136
"3",524138
"9",524141
"1",524150
"6",524151
"1",524157
"2",524158
"1",524160
"1",524161
"1",524162
"1",524163
"2",524164
"1",524166
"1",524167
"1",524168
"1",524169
"2",524170
"3",524172
"1",524175
"1",524176
"3",524177
"1",524180
"1",524181
"1",524182
"2",524183
"1",524185
"1",524186
"1",524187
"1",524188
"1",524189
"1",524190
"1",524191
"4",524192
"2",524194
"1",524195
"1",524196
"1",524197
"1",524198
"1",524199
"1",524200
"2",524204
"2",524206
"1",524208
"1",524209
"1",524210
"1",524211
"1",524212
"1",524213
"1",524214
"1",524215
"2",524216
"1",524217
"2",524219
"1",524221
"1",524222
"1",524223
"1",524224
"1",524225
"1",524226
"1",524227
"1",524228
"2",524229
"1",524231
"3",524232
"1",524235
"1",524236
"1",524237
"1",524238
"1",524239
"1",524240
"1",524241
"1",524242
"1",524243
"6",524244
"1",524250
"1",524251
"1",524252
"1",524253
"1",524254
"5",524255
"1",524260
"2",524261
"1",524263
"1",524264
"1",524265
"1",524266
"1",524267
"1",524268
"3",524269
"3",524272
"1",524275
"1",524276
"1",524277
"1",524278
"1",524279
"1",524280
"1",524281
"1",524282
"1",524283
"1",524284
"2",524285
"2",524287
"1",524288
"1",524289
"1",524290
"1",524291
"1",524292
"3",524293
"5",524296
"1",524301
"2",524302
"1",524305
"1",524306
"1",524307
"1",524308
"2",524309
"3",524311
"1",524312
"3",524313
"1",524318
"13",524319
"1",524320
"2",524321
"1",524323
"1",524324
"1",524325
"1",524326
"1",524327
"1",524328
"1",524329
"1",524330
"1",524331
"1",524332
"1",524333
"1",524334
"1",524335
"1",524336
"1",524337
"2",524338
"2",524340
"1",524341
"3",524342
"3",524358
"1",524361
"1",524363
"1",524364
"1",524365
"2",524366
"1",524367
"3",524368
"1",524371
"1",524372
"1",524373
"1",524374
"1",524375
"1",524376
"1",524377
"1",524378
"1",524379
"1",524380
"1",524381
"1",524382
"2",524383
"1",524384
"2",524385
"1",524387
"2",524388
"4",524390
"2",524394
"1",524397
"1",524398
"2",524399
"1",524401
"1",524402
"1",524403
"1",524404
"1",524405
"2",524406
"1",524408
"1",524409
"1",524410
"1",524411
"1",524412
"2",524413
"1",524415
"1",524416
"1",524417
"1",524418
"5",524419
"1",524424
"1",524425
"2",524426
"1",524427
"1",524428
"1",524429
"1",524430
"1",524431
"1",524432
"1",524433
"1",524434
"1",524435
"1",524436
"2",524437
"1",524439
"1",524440
"1",524441
"1",524442
"1",524443
"1",524444
"1",524445
"2",524446
"1",524448
"7",524449
"19",524450
"1",524451
"1",524455
"1",524456
"1",524457
"1",524458
"6",524460
"1",524461
"2",524462
"1",524473
"1",524480
"1",524491
"3",524492
"1",524495
"1",524497
"3",524498
"1",524501
"1",524502
"1",524503
"1",524504
"5",524505
"1",524510
"1",524511
"1",524512
"1",524513
"1",524514
"2",524515
"1",524517
"2",524518
"1",524520
"1",524522
"1",524523
"3",524524
"2",524527
"1",524529
"2",524530
"3",524532
"1",524535
"1",524536
"1",524537
"1",524538
"1",524539
"1",524540
"1",524541
"1",524542
"1",524543
"1",524544
"8",524545
"2",524553
"6",524554
"1",524559
"2",524560
"3",524562
"1",524567
"1",524568
"12",524569
"1",524570
"1",524571
"2",524572
"1",524574
"3",524585
"1",524588
"2",524590
"1",524592
"1",524593
"1",524594
"1",524595
"2",524596
"1",524598
"2",524599
"1",524600
"1",524601
"1",524602
"1",524603
"2",524604
"1",524605
"1",524606
"3",524607
"1",524608
"2",524609
"3",524610
"1",524611
"1",524612
"2",524613
"6",524614
"1",524615
"2",524616
"1",524617
"1",524618
"1",524619
"1",524620
"2",524621
"1",524622
"1",524623
"1",524624
"1",524625
"1",524626
"3",524627
"1",524628
"1",524629
"1",524630
"1",524631
"1",524632
"1",524633
"1",524634
"1",524635
"3",524636
"1",524639
"1",524640
"1",524641
"1",524642
"1",524643
"1",524644
"1",524645
"2",524646
"1",524648
"1",524649
"2",524650
"1",524652
"2",524653
"1",524655
"1",524656
"1",524657
"19",524658
"1",524677
"1",524678
"7",524679
"1",524686
"1",524687
"1",524688
"1",524689
"1",524690
"1",524691
"1",524692
"3",524693
"3",524696
"2",524699
"3",524700
"4",524701
"1",524702
"4",524704
"1",524710
"1",524711
"2",524714
"3",524715
"1",524718
"1",524719
"4",524721
"1",524725
"1",524726
"1",524728
"1",524729
"2",524730
"7",524731
"1",524738
"1",524739
"1",524740
"1",524741
"10",524742
"1",524743
"1",524744
"1",524745
"1",524746
"1",524747
"1",524748
"1",524749
"1",524750
"10",524751
"2",524752
"2",524754
"1",524756
"2",524757
"4",524759
"15",524760
"13",524761
"3",524762
"1",524763
"3",524764
"7",524765
"1",524766
"2",524767
"5",524768
"3",524769
"2",524770
"1",524771
"2",524772
"6",524773
"1",524774
"3",524775
"3",524776
"1",524778
"13",524779
"1",524782
"4",524783
"1",524784
"1",524785
"5",524786
"4",524789
"1",524791
"1",524792
"18",524793
"15",524794
"1",524795
"1",524797
"7",524798
"4",524802
"2",524806
"13",524807
"1",524808
"10",524812
"3",524814
"1",524816
"1",524817
"16",524818
"1",524821
"1",524825
"7",524826
"2",524831
"1",524832
"1",524833
"4",524834
"1",524837
"1",524838
"4",524839
"2",524841
"3",524843
"4",524846
"2",524847
"2",524850
"1",524852
"2",524853
"1",524854
"1",524855
"1",524856
"1",524886
"1",524887
"5",524888
"2",524890
"8",524892
"3",524894
"5",524897
"5",524898
"2",524899
"2",524901
"7",524902
"4",524903
"1",524904
"6",524905
"1",524908
"1",524909
"28",524910
"2",524911
"6",524912
"12",524913
"5",524914
"3",524915
"6",524916
"17",524917
"2",524918
"1",524919
"2",524920
"7",524922
"1",524929
"3",524930
"2",524933
"1",524935
"2",524936
"2",524938
"1",524940
"3",524941
"6",524942
"1",524948
"1",524949
"1",524950
"5",524951
"1",524952
"1",524954
"3",524956
"1",524959
"1",524960
"2",524961
"2",524963
"3",524965
"1",524968
"2",524971
"1",524973
"1",524974
"2",524975
"3",524977
"2",524980
"1",524982
"1",524983
"1",524984
"14",524985
"1",524986
"1",524987
"1",524988
"2",524989
"1",525004
"2",525005
"2",525006
"3",525007
"12",525009
"1",525013
"1",525014
"3",525025
"1",525028
"1",525029
"9",525030
"2",525031
"3",525033
"9",525035
"1",525036
"1",525037
"1",525038
"1",525039
"1",525040
